id,fuente_id,timestamp,valor,latitud,longitud
1036,5,2024-06-01T20:33:00Z,24.21,37.775852,-122.42133
1037,2,2024-06-02T00:36:00Z,24.44,36.728448,-4.419602
1038,1,2024-06-01T18:45:00Z,31.77,40.425351,-3.710355
1039,3,2024-06-02T04:15:00Z,17.58,39.468384,-0.367069
1040,1,2024-06-02T00:56:00Z,28.6,40.410456,-3.704696
1041,1,2024-06-01T12:25:00Z,30.92,40.416647,-3.705499
1042,2,2024-06-02T11:43:00Z,22.56,36.727517,-4.416383
1043,5,2024-06-02T04:43:00Z,15.37,37.767939,-122.415408
1044,5,2024-06-02T04:18:00Z,16.51,37.770765,-122.415366
1045,4,2024-06-01T12:46:00Z,21.3,41.383518,2.172397
1046,3,2024-06-01T22:26:00Z,18.66,39.464605,-0.37236
1047,4,2024-06-01T19:12:00Z,32.95,41.382965,2.167179
1048,3,2024-06-02T01:21:00Z,26.32,39.461354,-0.371916
1049,2,2024-06-01T22:41:00Z,16.44,36.721221,-4.421597
1050,4,2024-06-02T11:45:00Z,29.67,41.376848,2.169767
1051,3,2024-06-02T08:07:00Z,29.02,39.462759,-0.376625
1052,2,2024-06-01T16:42:00Z,25.1,36.722372,-4.411708
1053,5,2024-06-01T16:03:00Z,15.25,37.770339,-122.420424
1054,1,2024-06-01T22:26:00Z,21.39,40.414605,-3.710636
1055,1,2024-06-01T23:46:00Z,15.36,40.413718,-3.694319
1056,1,2024-06-01T19:46:00Z,16.14,40.417238,-3.709969
1057,3,2024-06-02T10:36:00Z,33.58,39.477524,-0.378913
1058,2,2024-06-02T01:43:00Z,30.42,36.725231,-4.42606
1059,3,2024-06-02T03:38:00Z,18.29,39.477302,-0.371665
1060,3,2024-06-02T09:49:00Z,17.0,39.461887,-0.377143
1061,1,2024-06-02T06:05:00Z,29.34,40.410388,-3.703855
1062,2,2024-06-01T15:55:00Z,33.32,36.727958,-4.425915
1063,2,2024-06-01T12:29:00Z,19.04,36.713518,-4.426869
1064,2,2024-06-01T12:33:00Z,27.77,36.718628,-4.420822
1065,1,2024-06-02T07:02:00Z,28.59,40.414048,-3.71333
1066,1,2024-06-01T22:49:00Z,25.82,40.425934,-3.713762
1067,3,2024-06-02T11:14:00Z,17.45,39.465897,-0.369825
1068,5,2024-06-02T12:00:00Z,23.26,37.767226,-122.422642
1069,2,2024-06-01T19:53:00Z,19.54,36.72374,-4.414526
1070,3,2024-06-01T14:51:00Z,21.72,39.476257,-0.382763
1071,1,2024-06-01T22:21:00Z,28.97,40.4088,-3.703989
1072,5,2024-06-01T15:37:00Z,24.61,37.769222,-122.423406
1073,5,2024-06-01T13:46:00Z,23.46,37.768115,-122.409653
1074,4,2024-06-01T17:12:00Z,21.52,41.393091,2.172508
1075,2,2024-06-02T11:47:00Z,23.88,36.724167,-4.415127
1076,5,2024-06-02T10:40:00Z,19.24,37.77474,-122.41748
1077,2,2024-06-02T05:35:00Z,26.66,36.725887,-4.425774
1078,5,2024-06-02T10:51:00Z,27.44,37.76843,-122.414304
1079,5,2024-06-01T19:23:00Z,22.89,37.77732,-122.418577
1080,1,2024-06-02T01:14:00Z,17.42,40.425045,-3.700695
1081,2,2024-06-02T04:41:00Z,15.83,36.727223,-4.431126
1082,2,2024-06-01T14:04:00Z,30.42,36.726898,-4.425964
1083,3,2024-06-02T02:37:00Z,34.42,39.470963,-0.38242
1084,1,2024-06-01T15:35:00Z,18.95,40.412307,-3.707703
1085,4,2024-06-01T22:06:00Z,30.91,41.378975,2.16895
1086,2,2024-06-02T08:26:00Z,31.82,36.7303,-4.414491
1087,5,2024-06-02T00:49:00Z,16.12,37.766502,-122.429035
1088,5,2024-06-02T08:25:00Z,19.17,37.7674,-122.417958
1089,4,2024-06-02T01:36:00Z,18.37,41.389894,2.178001
1090,3,2024-06-02T09:38:00Z,23.11,39.471392,-0.373972
1091,5,2024-06-02T08:41:00Z,27.37,37.780675,-122.423298
1092,2,2024-06-02T09:52:00Z,32.18,36.7115,-4.415607
1093,3,2024-06-02T08:06:00Z,17.54,39.462973,-0.375873
1094,1,2024-06-02T07:09:00Z,15.89,40.420683,-3.711659
1095,3,2024-06-01T12:25:00Z,23.84,39.462294,-0.370946
1096,4,2024-06-01T17:58:00Z,32.22,41.393939,2.164337
1097,2,2024-06-01T21:15:00Z,19.12,36.713975,-4.421675
1098,3,2024-06-02T09:12:00Z,21.69,39.469883,-0.370565
1099,4,2024-06-01T19:33:00Z,32.22,41.384105,2.165612
1100,5,2024-06-02T01:20:00Z,18.16,37.780344,-122.421905
1101,3,2024-06-02T03:27:00Z,18.97,39.464824,-0.368911
1102,4,2024-06-01T17:07:00Z,26.39,41.378436,2.168653
1103,4,2024-06-02T00:20:00Z,25.89,41.376858,2.169466
1104,4,2024-06-02T06:58:00Z,17.39,41.390589,2.163869
1105,4,2024-06-02T10:37:00Z,30.19,41.383941,2.168078
1106,1,2024-06-02T02:05:00Z,33.27,40.422434,-3.696052
1107,3,2024-06-02T10:03:00Z,27.74,39.479268,-0.367495
1108,2,2024-06-01T14:08:00Z,28.37,36.715931,-4.423986
1109,4,2024-06-02T06:34:00Z,19.99,41.3876,2.174523
1110,2,2024-06-02T10:36:00Z,32.86,36.722728,-4.424533
1111,4,2024-06-01T21:28:00Z,21.84,41.380125,2.168877
1112,4,2024-06-01T19:57:00Z,16.15,41.382571,2.170564
1113,5,2024-06-01T12:03:00Z,15.96,37.782023,-122.416795
1114,2,2024-06-01T19:49:00Z,16.25,36.72212,-4.419094
1115,3,2024-06-02T05:46:00Z,20.38,39.469606,-0.383687
1116,3,2024-06-01T12:50:00Z,27.53,39.461778,-0.374889
1117,2,2024-06-01T15:32:00Z,34.01,36.713488,-4.419304
1118,3,2024-06-01T19:48:00Z,33.53,39.462339,-0.369662
1119,5,2024-06-02T10:01:00Z,24.67,37.769355,-122.414675
1120,2,2024-06-02T03:09:00Z,22.22,36.72371,-4.413662
1121,4,2024-06-01T13:12:00Z,21.63,41.378289,2.181714
1122,2,2024-06-01T22:24:00Z,34.09,36.716486,-4.414669
1123,3,2024-06-02T11:40:00Z,15.59,39.475537,-0.374919
1124,1,2024-06-01T20:54:00Z,21.63,40.420384,-3.706895
1125,3,2024-06-02T01:47:00Z,16.3,39.461758,-0.38183
1126,4,2024-06-02T09:39:00Z,27.7,41.390017,2.170606
1127,1,2024-06-02T03:41:00Z,31.45,40.409826,-3.711981
1128,1,2024-06-01T18:01:00Z,32.56,40.407186,-3.700702
1129,3,2024-06-01T22:52:00Z,27.11,39.464149,-0.372527
1130,2,2024-06-02T09:30:00Z,34.71,36.718355,-4.431358
1131,1,2024-06-01T20:48:00Z,15.11,40.415823,-3.699598
1132,5,2024-06-02T04:43:00Z,32.22,37.784774,-122.425516
1133,5,2024-06-01T14:02:00Z,34.86,37.775789,-122.418172
1134,5,2024-06-01T21:56:00Z,18.4,37.772255,-122.417658
1135,5,2024-06-02T01:39:00Z,28.75,37.773306,-122.425219
1136,2,2024-06-02T03:56:00Z,15.42,36.71852,-4.418231
1137,4,2024-06-02T00:44:00Z,23.97,41.37644,2.164051
1138,2,2024-06-02T02:25:00Z,23.09,36.728047,-4.426937
1139,3,2024-06-02T06:46:00Z,19.69,39.469536,-0.375179
1140,5,2024-06-02T09:27:00Z,32.23,37.784385,-122.410419
1141,1,2024-06-01T21:27:00Z,25.34,40.407937,-3.71206
1142,2,2024-06-01T12:44:00Z,29.85,36.722984,-4.414142
1143,1,2024-06-01T22:23:00Z,22.75,40.414943,-3.700726
1144,2,2024-06-01T20:30:00Z,21.12,36.727484,-4.41233
1145,4,2024-06-01T21:58:00Z,33.49,41.37932,2.1736
1146,3,2024-06-01T23:12:00Z,26.71,39.462351,-0.378195
1147,2,2024-06-02T11:36:00Z,17.55,36.713954,-4.427303
1148,4,2024-06-01T20:23:00Z,33.31,41.380385,2.165406
1149,4,2024-06-01T13:08:00Z,18.17,41.383526,2.179338
1150,4,2024-06-02T08:00:00Z,24.94,41.382864,2.178502
1151,1,2024-06-01T21:10:00Z,21.26,40.420482,-3.694172
1152,3,2024-06-01T16:10:00Z,22.32,39.470431,-0.377742
1153,1,2024-06-01T17:53:00Z,32.53,40.42024,-3.705016
1154,4,2024-06-02T10:55:00Z,21.56,41.387926,2.166228
1155,3,2024-06-01T12:40:00Z,19.96,39.474256,-0.381478
1156,2,2024-06-01T23:11:00Z,21.77,36.711651,-4.424312
1157,2,2024-06-02T00:57:00Z,19.18,36.714221,-4.428299
1158,2,2024-06-02T01:17:00Z,33.39,36.7191,-4.430023
1159,5,2024-06-01T12:47:00Z,17.1,37.779316,-122.417127
1160,4,2024-06-02T10:19:00Z,31.21,41.388587,2.183125
1161,3,2024-06-01T23:57:00Z,30.27,39.468045,-0.372537
1162,4,2024-06-01T19:10:00Z,17.09,41.389389,2.171179
1163,5,2024-06-02T09:11:00Z,22.35,37.769647,-122.424411
1164,2,2024-06-02T09:27:00Z,33.71,36.730472,-4.419877
1165,1,2024-06-02T08:42:00Z,26.16,40.417611,-3.706018
1166,1,2024-06-01T14:14:00Z,27.36,40.422846,-3.695927
1167,4,2024-06-01T20:12:00Z,16.25,41.38353,2.174077
1168,3,2024-06-01T23:17:00Z,20.33,39.472399,-0.374233
1169,4,2024-06-01T14:19:00Z,17.8,41.385032,2.178495
1170,5,2024-06-01T14:27:00Z,17.84,37.779253,-122.409571
1171,3,2024-06-02T07:49:00Z,28.0,39.467235,-0.385619
1172,4,2024-06-02T04:28:00Z,19.99,41.376043,2.176498
1173,5,2024-06-01T14:45:00Z,33.84,37.772064,-122.418433
1174,5,2024-06-02T04:59:00Z,15.22,37.777553,-122.413208
1175,4,2024-06-01T22:04:00Z,19.62,41.388024,2.179559
1176,4,2024-06-02T02:51:00Z,16.68,41.383483,2.164927
1177,2,2024-06-02T08:42:00Z,20.26,36.727787,-4.418097
1178,3,2024-06-02T03:07:00Z,15.82,39.460682,-0.371504
1179,4,2024-06-01T22:04:00Z,30.58,41.386366,2.168963
1180,3,2024-06-01T16:03:00Z,30.2,39.473008,-0.386002
1181,2,2024-06-01T23:23:00Z,28.51,36.729703,-4.421631
1182,4,2024-06-01T18:56:00Z,32.32,41.387644,2.175702
1183,3,2024-06-01T23:16:00Z,21.03,39.4671,-0.369149
1184,1,2024-06-01T23:27:00Z,21.51,40.420565,-3.693854
1185,2,2024-06-02T10:01:00Z,29.41,36.723237,-4.419462
1186,1,2024-06-01T23:29:00Z,34.04,40.413757,-3.712259
1187,5,2024-06-02T03:08:00Z,28.19,37.778388,-122.413987
1188,2,2024-06-01T21:12:00Z,32.79,36.718956,-4.429622
1189,4,2024-06-02T06:05:00Z,18.26,41.383365,2.179633
1190,4,2024-06-02T08:11:00Z,24.35,41.383028,2.169027
1191,1,2024-06-02T06:39:00Z,15.41,40.414178,-3.697796
1192,2,2024-06-02T05:54:00Z,34.42,36.728169,-4.412404
1193,3,2024-06-02T08:40:00Z,29.96,39.460049,-0.376573
1194,1,2024-06-02T02:54:00Z,30.56,40.425572,-3.694221
1195,5,2024-06-02T10:14:00Z,32.87,37.765174,-122.420162
1196,2,2024-06-01T17:41:00Z,29.62,36.713208,-4.422928
1197,2,2024-06-02T01:42:00Z,23.2,36.716994,-4.430871
1198,1,2024-06-02T03:10:00Z,33.04,40.415907,-3.698993
1199,4,2024-06-01T22:21:00Z,32.01,41.393257,2.163508
