id,fuente_id,timestamp,valor,latitud,longitud
2105,2,2024-06-02T07:32:00Z,24.43,36.720503,-4.412926
2106,1,2024-06-01T16:36:00Z,18.62,40.410685,-3.711173
2107,2,2024-06-01T17:13:00Z,24.19,36.730268,-4.413605
2108,3,2024-06-01T12:48:00Z,25.38,39.461935,-0.373492
2109,1,2024-06-02T10:58:00Z,17.29,40.421072,-3.698497
2110,2,2024-06-02T01:22:00Z,17.88,36.714805,-4.423812
2111,5,2024-06-02T05:54:00Z,22.89,37.772443,-122.413302
2112,5,2024-06-01T12:16:00Z,27.45,37.784454,-122.414081
2113,4,2024-06-01T14:35:00Z,33.52,41.395032,2.178168
2114,3,2024-06-02T09:06:00Z,24.12,39.471473,-0.38616
2115,1,2024-06-01T15:16:00Z,25.84,40.421955,-3.694693
2116,2,2024-06-01T19:36:00Z,29.01,36.718243,-4.431024
2117,4,2024-06-01T17:41:00Z,20.01,41.383932,2.181075
2118,1,2024-06-02T09:54:00Z,31.48,40.414707,-3.708122
2119,1,2024-06-01T14:09:00Z,16.83,40.419063,-3.696654
2120,5,2024-06-02T04:13:00Z,18.52,37.767169,-122.409901
2121,3,2024-06-02T02:40:00Z,20.42,39.471728,-0.369593
2122,4,2024-06-01T17:28:00Z,30.02,41.381362,2.165807
2123,2,2024-06-02T09:17:00Z,33.44,36.730958,-4.417953
2124,5,2024-06-01T17:27:00Z,17.87,37.784005,-122.419998
2125,3,2024-06-02T11:13:00Z,20.1,39.46904,-0.385051
2126,5,2024-06-01T20:38:00Z,32.4,37.779246,-122.427383
2127,3,2024-06-01T13:13:00Z,19.53,39.466187,-0.372358
2128,3,2024-06-02T04:29:00Z,25.07,39.468368,-0.382
2129,1,2024-06-02T03:31:00Z,24.22,40.414627,-3.696748
2130,5,2024-06-01T23:21:00Z,32.03,37.772593,-122.416825
2131,2,2024-06-02T09:50:00Z,28.47,36.713569,-4.424197
2132,5,2024-06-02T05:57:00Z,30.46,37.771658,-122.420819
2133,4,2024-06-01T17:08:00Z,24.83,41.381018,2.166308
2134,4,2024-06-02T03:48:00Z,25.02,41.385111,2.180264
2135,1,2024-06-01T13:10:00Z,18.63,40.408189,-3.707056
2136,2,2024-06-01T16:34:00Z,20.74,36.722587,-4.424501
2137,5,2024-06-01T23:21:00Z,24.8,37.772374,-122.421054
2138,4,2024-06-02T06:19:00Z,33.87,41.381509,2.168383
2139,3,2024-06-01T22:48:00Z,31.27,39.473561,-0.386052
2140,2,2024-06-02T01:05:00Z,23.34,36.723173,-4.413469
2141,5,2024-06-02T03:14:00Z,15.66,37.777178,-122.418211
2142,2,2024-06-02T00:57:00Z,31.25,36.712702,-4.412688
2143,3,2024-06-02T03:17:00Z,28.62,39.470692,-0.38174
2144,2,2024-06-02T01:28:00Z,26.31,36.727766,-4.419031
2145,4,2024-06-02T02:40:00Z,31.03,41.387919,2.166162
2146,3,2024-06-02T10:48:00Z,24.66,39.47429,-0.378649
2147,2,2024-06-02T01:25:00Z,25.83,36.713945,-4.41407
2148,5,2024-06-02T04:50:00Z,26.3,37.770167,-122.419805
2149,3,2024-06-02T01:30:00Z,31.19,39.478268,-0.378732
2150,4,2024-06-01T21:11:00Z,31.65,41.376865,2.1732
2151,5,2024-06-02T02:49:00Z,20.29,37.77967,-122.428992
2152,2,2024-06-02T05:49:00Z,32.89,36.723457,-4.411579
2153,5,2024-06-02T10:38:00Z,22.64,37.776753,-122.417838
2154,2,2024-06-02T08:37:00Z,24.14,36.717569,-4.427334
2155,4,2024-06-02T10:17:00Z,25.85,41.390849,2.178025
2156,5,2024-06-01T22:18:00Z,26.25,37.781816,-122.427658
2157,5,2024-06-01T12:52:00Z,22.98,37.782884,-122.423608
2158,4,2024-06-02T06:37:00Z,21.08,41.39117,2.182719
2159,3,2024-06-01T17:37:00Z,19.84,39.469999,-0.370296
2160,1,2024-06-02T09:45:00Z,19.72,40.415765,-3.700507
2161,4,2024-06-01T23:58:00Z,22.28,41.376685,2.176518
2162,3,2024-06-01T12:29:00Z,31.55,39.473455,-0.367224
2163,5,2024-06-01T15:50:00Z,28.1,37.777219,-122.41441
2164,1,2024-06-01T21:14:00Z,22.35,40.409014,-3.713723
2165,3,2024-06-02T00:42:00Z,20.25,39.478947,-0.376901
2166,4,2024-06-01T18:57:00Z,25.51,41.38628,2.176338
2167,4,2024-06-01T18:45:00Z,27.64,41.386655,2.174348
2168,3,2024-06-02T08:29:00Z,20.13,39.467741,-0.380012
2169,3,2024-06-01T14:28:00Z,27.01,39.470432,-0.37758
2170,3,2024-06-02T11:21:00Z,18.47,39.470255,-0.381469
2171,3,2024-06-01T19:47:00Z,34.64,39.469651,-0.369017
2172,4,2024-06-02T02:21:00Z,28.67,41.389082,2.179525
2173,1,2024-06-01T12:46:00Z,25.76,40.416531,-3.695038
2174,2,2024-06-01T23:03:00Z,33.48,36.723351,-4.417374
2175,2,2024-06-01T12:17:00Z,20.21,36.719707,-4.420026
2176,5,2024-06-01T13:30:00Z,24.07,37.768315,-122.425609
2177,1,2024-06-01T22:54:00Z,22.8,40.411337,-3.71117
2178,2,2024-06-02T07:35:00Z,18.47,36.72256,-4.415727
2179,3,2024-06-01T16:41:00Z,22.74,39.479608,-0.378781
2180,1,2024-06-01T20:40:00Z,23.67,40.416591,-3.705586
2181,1,2024-06-01T16:35:00Z,29.09,40.41189,-3.713085
2182,1,2024-06-02T02:23:00Z,33.97,40.414404,-3.70705
2183,3,2024-06-02T01:37:00Z,15.97,39.460841,-0.368966
2184,2,2024-06-01T15:54:00Z,26.35,36.714623,-4.416043
2185,5,2024-06-02T03:28:00Z,20.03,37.772828,-122.418604
2186,3,2024-06-02T00:16:00Z,21.0,39.479686,-0.378844
2187,4,2024-06-01T14:40:00Z,27.93,41.38648,2.18237
2188,2,2024-06-02T10:55:00Z,22.38,36.718206,-4.41319
2189,1,2024-06-02T03:43:00Z,25.95,40.40978,-3.70858
2190,4,2024-06-01T16:14:00Z,21.39,41.377683,2.175177
2191,2,2024-06-02T06:03:00Z,15.6,36.730718,-4.426024
2192,4,2024-06-01T18:33:00Z,34.97,41.379976,2.170321
2193,1,2024-06-02T02:09:00Z,18.05,40.426095,-3.694507
2194,3,2024-06-02T03:20:00Z,17.12,39.460484,-0.379113
2195,1,2024-06-01T23:32:00Z,20.12,40.419903,-3.696585
2196,3,2024-06-02T00:12:00Z,31.34,39.468188,-0.375391
2197,2,2024-06-01T13:51:00Z,16.34,36.724664,-4.41876
2198,2,2024-06-02T08:00:00Z,21.75,36.7171,-4.415383
2199,5,2024-06-01T19:58:00Z,31.25,37.784244,-122.41665
