id,fuente_id,timestamp,valor,latitud,longitud
1485,1,2024-06-02T05:59:00Z,21.36,40.424945,-3.706384
1486,2,2024-06-02T06:50:00Z,20.57,36.716412,-4.421046
1487,5,2024-06-01T15:25:00Z,30.13,37.781253,-122.4281
1488,1,2024-06-01T18:00:00Z,28.34,40.416558,-3.707586
1489,4,2024-06-01T15:01:00Z,26.11,41.381387,2.170004
1490,3,2024-06-02T11:49:00Z,27.81,39.47015,-0.370422
1491,5,2024-06-02T07:16:00Z,18.51,37.769918,-122.427165
1492,3,2024-06-02T10:37:00Z,17.03,39.469899,-0.366909
1493,1,2024-06-01T22:11:00Z,30.24,40.412493,-3.696403
1494,4,2024-06-02T11:02:00Z,23.28,41.38807,2.166319
1495,1,2024-06-01T23:39:00Z,24.01,40.418123,-3.694422
1496,1,2024-06-02T08:05:00Z,26.24,40.425038,-3.713782
1497,3,2024-06-01T14:37:00Z,15.2,39.460858,-0.368455
1498,3,2024-06-02T10:01:00Z,32.52,39.465622,-0.38343
1499,4,2024-06-01T16:40:00Z,32.9,41.390912,2.183246
1500,4,2024-06-02T01:24:00Z,25.68,41.388669,2.174957
1501,2,2024-06-01T14:53:00Z,20.83,36.713616,-4.424363
1502,5,2024-06-02T04:40:00Z,18.03,37.778482,-122.424476
1503,1,2024-06-01T12:52:00Z,16.92,40.423419,-3.702055
1504,1,2024-06-01T16:12:00Z,24.02,40.413657,-3.695995
1505,2,2024-06-01T23:13:00Z,28.62,36.720034,-4.419503
1506,1,2024-06-02T11:03:00Z,30.74,40.409368,-3.695229
1507,3,2024-06-02T04:04:00Z,20.96,39.467872,-0.386094
1508,3,2024-06-01T15:56:00Z,19.66,39.465235,-0.382975
1509,4,2024-06-01T19:28:00Z,28.01,41.390706,2.166509
1510,3,2024-06-01T23:10:00Z,24.34,39.460946,-0.386075
1511,3,2024-06-02T03:31:00Z,16.46,39.470335,-0.382122
1512,3,2024-06-01T18:26:00Z,30.03,39.471216,-0.36782
1513,2,2024-06-02T10:32:00Z,31.81,36.722057,-4.430929
1514,5,2024-06-01T13:20:00Z,18.16,37.776162,-122.41077
1515,2,2024-06-02T00:45:00Z,26.69,36.730223,-4.416978
1516,5,2024-06-02T02:49:00Z,23.45,37.768715,-122.41115
1517,2,2024-06-01T19:01:00Z,33.54,36.718817,-4.428676
1518,2,2024-06-01T13:01:00Z,19.09,36.725178,-4.427019
1519,1,2024-06-01T17:50:00Z,30.93,40.416296,-3.70508
1520,1,2024-06-02T09:43:00Z,25.2,40.418747,-3.704504
1521,4,2024-06-02T00:28:00Z,19.82,41.376984,2.174952
1522,3,2024-06-02T04:32:00Z,23.65,39.462148,-0.380454
1523,2,2024-06-02T02:15:00Z,27.53,36.721016,-4.420591
1524,3,2024-06-01T16:24:00Z,23.55,39.460641,-0.374024
1525,4,2024-06-01T23:08:00Z,28.86,41.388222,2.173922
1526,3,2024-06-02T04:44:00Z,29.34,39.477769,-0.382533
1527,3,2024-06-02T10:52:00Z,28.31,39.461131,-0.375419
1528,5,2024-06-02T00:56:00Z,32.85,37.764926,-122.416011
1529,1,2024-06-02T01:31:00Z,30.71,40.423363,-3.711295
1530,3,2024-06-02T10:35:00Z,18.97,39.464973,-0.374308
1531,5,2024-06-01T13:52:00Z,20.72,37.76541,-122.422613
1532,5,2024-06-01T19:39:00Z,26.08,37.768388,-122.429337
1533,2,2024-06-01T13:08:00Z,16.83,36.723868,-4.414938
1534,5,2024-06-02T04:05:00Z,15.18,37.775636,-122.427466
1535,3,2024-06-02T08:19:00Z,33.6,39.463124,-0.385492
1536,1,2024-06-01T18:34:00Z,16.03,40.420374,-3.711836
1537,4,2024-06-01T15:55:00Z,21.62,41.378524,2.174779
1538,1,2024-06-01T12:58:00Z,18.08,40.420682,-3.7048
1539,3,2024-06-02T08:25:00Z,27.56,39.474942,-0.370746
1540,4,2024-06-02T10:41:00Z,34.46,41.375427,2.17903
1541,2,2024-06-02T00:42:00Z,34.08,36.715158,-4.422069
1542,3,2024-06-01T16:26:00Z,20.28,39.470483,-0.382832
1543,4,2024-06-02T02:54:00Z,18.72,41.388988,2.168102
1544,4,2024-06-02T05:53:00Z,28.29,41.38446,2.168428
1545,4,2024-06-01T12:08:00Z,32.93,41.389623,2.172336
1546,5,2024-06-02T02:57:00Z,29.25,37.778718,-122.425471
1547,5,2024-06-01T15:17:00Z,18.39,37.777162,-122.411905
1548,3,2024-06-01T21:46:00Z,21.04,39.460202,-0.371778
1549,1,2024-06-02T08:49:00Z,34.17,40.416493,-3.697639
1550,3,2024-06-02T07:07:00Z,22.2,39.47713,-0.384176
1551,3,2024-06-02T04:31:00Z,24.68,39.476877,-0.378598
1552,5,2024-06-02T06:31:00Z,15.15,37.781699,-122.423443
1553,3,2024-06-01T14:59:00Z,30.93,39.462691,-0.369538
1554,5,2024-06-01T15:21:00Z,25.68,37.775894,-122.418708
1555,1,2024-06-01T14:19:00Z,25.26,40.41222,-3.699555
1556,5,2024-06-02T02:09:00Z,18.31,37.779359,-122.422956
1557,2,2024-06-01T19:08:00Z,15.56,36.728677,-4.419546
1558,2,2024-06-02T00:02:00Z,18.21,36.722177,-4.418964
1559,4,2024-06-01T18:17:00Z,16.85,41.378792,2.180393
1560,2,2024-06-02T03:41:00Z,15.32,36.720524,-4.430506
1561,5,2024-06-01T12:38:00Z,19.07,37.777653,-122.421278
1562,5,2024-06-02T00:47:00Z,32.66,37.76756,-122.416919
1563,1,2024-06-02T00:25:00Z,25.52,40.406826,-3.710405
1564,2,2024-06-02T04:04:00Z,27.36,36.730336,-4.429555
1565,3,2024-06-01T19:55:00Z,19.74,39.469545,-0.384832
1566,1,2024-06-02T02:05:00Z,17.94,40.41523,-3.706244
1567,3,2024-06-02T04:56:00Z,27.06,39.46082,-0.377538
1568,5,2024-06-01T20:57:00Z,21.98,37.777522,-122.424021
1569,4,2024-06-02T04:16:00Z,21.59,41.394413,2.165061
1570,5,2024-06-01T14:17:00Z,32.65,37.783205,-122.424929
1571,1,2024-06-02T07:06:00Z,21.13,40.426208,-3.705402
1572,3,2024-06-01T18:40:00Z,27.21,39.470468,-0.37656
1573,5,2024-06-02T00:04:00Z,21.53,37.770257,-122.421831
1574,4,2024-06-01T20:29:00Z,22.51,41.382562,2.164062
1575,1,2024-06-02T00:48:00Z,20.64,40.407973,-3.713402
1576,1,2024-06-02T00:31:00Z,25.25,40.407309,-3.697373
1577,2,2024-06-01T12:11:00Z,18.63,36.720011,-4.411989
1578,4,2024-06-02T10:45:00Z,26.96,41.385274,2.176438
1579,1,2024-06-01T16:41:00Z,26.93,40.414255,-3.709423
1580,4,2024-06-01T15:47:00Z,16.92,41.385896,2.181327
1581,4,2024-06-02T01:12:00Z,32.09,41.384401,2.179895
1582,5,2024-06-02T11:40:00Z,16.83,37.768294,-122.427232
1583,4,2024-06-01T22:09:00Z,23.45,41.386071,2.171739
1584,2,2024-06-02T09:15:00Z,20.57,36.728981,-4.416445
1585,2,2024-06-02T04:41:00Z,15.18,36.712232,-4.427736
1586,4,2024-06-02T00:47:00Z,33.77,41.380476,2.174353
1587,2,2024-06-01T20:36:00Z,32.79,36.723386,-4.424789
1588,3,2024-06-01T22:25:00Z,19.99,39.464314,-0.379853
1589,4,2024-06-02T01:27:00Z,16.77,41.391322,2.167256
1590,5,2024-06-01T22:13:00Z,20.8,37.770194,-122.426472
1591,1,2024-06-01T18:02:00Z,23.2,40.423879,-3.694432
1592,5,2024-06-01T22:27:00Z,32.26,37.782164,-122.418703
1593,3,2024-06-01T20:16:00Z,19.86,39.466106,-0.376737
1594,1,2024-06-01T15:17:00Z,32.11,40.408389,-3.694857
1595,5,2024-06-01T20:44:00Z,31.76,37.777862,-122.42821
1596,4,2024-06-02T07:44:00Z,31.0,41.390468,2.179875
1597,3,2024-06-01T19:50:00Z,28.99,39.47113,-0.385673
1598,3,2024-06-02T07:16:00Z,15.48,39.479713,-0.375215
1599,5,2024-06-02T10:49:00Z,20.05,37.76538,-122.416169
