id,fuente_id,timestamp,valor,latitud,longitud
1726,2,2024-06-02T00:20:00Z,24.18,36.72462,-4.428886
1727,5,2024-06-02T11:41:00Z,24.98,37.782203,-122.422958
1728,2,2024-06-02T07:27:00Z,15.11,36.71593,-4.430945
1729,4,2024-06-02T04:46:00Z,29.73,41.384796,2.176258
1730,5,2024-06-01T13:15:00Z,24.0,37.775845,-122.409927
1731,1,2024-06-01T13:17:00Z,30.96,40.423071,-3.702772
1732,4,2024-06-02T04:45:00Z,24.29,41.376368,2.183383
1733,4,2024-06-02T05:48:00Z,26.0,41.381932,2.169306
1734,1,2024-06-02T10:47:00Z,20.51,40.42461,-3.71367
1735,4,2024-06-01T17:54:00Z,24.85,41.394934,2.174251
1736,1,2024-06-01T15:46:00Z,23.5,40.410785,-3.713168
1737,4,2024-06-01T12:01:00Z,31.44,41.392978,2.166703
1738,4,2024-06-01T14:46:00Z,25.06,41.394165,2.181554
1739,1,2024-06-01T18:10:00Z,18.11,40.41392,-3.711058
1740,1,2024-06-01T20:57:00Z,17.27,40.410534,-3.710959
1741,3,2024-06-01T21:00:00Z,18.12,39.473201,-0.373623
1742,3,2024-06-02T11:59:00Z,28.59,39.46748,-0.377588
1743,1,2024-06-01T18:54:00Z,31.15,40.42508,-3.71251
1744,4,2024-06-01T13:40:00Z,30.4,41.380713,2.165186
1745,1,2024-06-01T12:11:00Z,29.41,40.421637,-3.703876
1746,3,2024-06-02T08:42:00Z,19.83,39.477049,-0.372186
1747,2,2024-06-02T11:55:00Z,25.82,36.714556,-4.414639
1748,5,2024-06-01T13:52:00Z,20.27,37.771062,-122.417546
1749,2,2024-06-01T13:12:00Z,16.36,36.726262,-4.415927
1750,4,2024-06-02T02:46:00Z,19.28,41.385615,2.167424
1751,5,2024-06-01T22:31:00Z,19.87,37.784189,-122.411543
1752,1,2024-06-02T06:16:00Z,33.1,40.409966,-3.707974
1753,4,2024-06-01T21:29:00Z,15.85,41.382404,2.175268
1754,3,2024-06-01T17:46:00Z,15.7,39.465839,-0.374461
1755,4,2024-06-02T05:23:00Z,33.11,41.37767,2.174407
1756,2,2024-06-01T18:03:00Z,16.79,36.711627,-4.41323
1757,2,2024-06-02T03:33:00Z,19.51,36.726929,-4.421315
1758,5,2024-06-02T09:34:00Z,32.91,37.783538,-122.419429
1759,1,2024-06-02T10:35:00Z,21.41,40.425795,-3.699582
1760,1,2024-06-02T04:15:00Z,28.01,40.419128,-3.694807
1761,5,2024-06-01T21:38:00Z,20.25,37.784395,-122.413211
1762,3,2024-06-01T22:32:00Z,20.76,39.464131,-0.383595
1763,5,2024-06-01T13:17:00Z,23.51,37.776343,-122.421217
1764,5,2024-06-01T17:42:00Z,17.97,37.774119,-122.426226
1765,4,2024-06-01T18:49:00Z,18.34,41.383634,2.167898
1766,5,2024-06-02T04:25:00Z,31.74,37.765274,-122.413288
1767,4,2024-06-02T00:54:00Z,30.9,41.380318,2.16469
1768,1,2024-06-02T07:00:00Z,15.01,40.411947,-3.694872
1769,3,2024-06-01T16:50:00Z,31.1,39.465848,-0.377169
1770,3,2024-06-02T09:43:00Z,23.46,39.474826,-0.385863
1771,3,2024-06-01T22:42:00Z,20.05,39.477932,-0.376898
1772,1,2024-06-01T17:07:00Z,23.57,40.421582,-3.697202
1773,5,2024-06-01T21:31:00Z,23.4,37.769703,-122.414616
1774,1,2024-06-02T06:24:00Z,24.35,40.418048,-3.696612
1775,1,2024-06-01T23:39:00Z,29.19,40.412909,-3.695808
1776,3,2024-06-02T09:17:00Z,18.19,39.468603,-0.37714
1777,4,2024-06-02T04:21:00Z,28.82,41.383515,2.177891
1778,1,2024-06-02T02:47:00Z,15.98,40.420696,-3.706837
1779,5,2024-06-02T01:17:00Z,34.99,37.775527,-122.414916
1780,1,2024-06-02T03:26:00Z,19.49,40.413183,-3.696935
1781,4,2024-06-01T12:16:00Z,23.1,41.387392,2.178833
1782,1,2024-06-02T04:41:00Z,27.57,40.406818,-3.705319
1783,4,2024-06-01T17:09:00Z,25.45,41.388067,2.181828
1784,5,2024-06-01T17:32:00Z,20.1,37.78038,-122.42089
1785,3,2024-06-02T04:53:00Z,31.99,39.473692,-0.3815
1786,1,2024-06-02T11:51:00Z,33.96,40.420604,-3.712748
1787,5,2024-06-02T05:27:00Z,24.1,37.779164,-122.422029
1788,4,2024-06-02T00:08:00Z,25.05,41.388109,2.181368
1789,3,2024-06-01T13:19:00Z,33.18,39.467596,-0.371233
1790,4,2024-06-01T16:24:00Z,25.06,41.379914,2.17578
1791,1,2024-06-01T14:47:00Z,33.75,40.419015,-3.705662
1792,3,2024-06-01T17:42:00Z,21.74,39.468351,-0.380922
1793,3,2024-06-01T20:12:00Z,20.49,39.479773,-0.368027
1794,2,2024-06-02T10:22:00Z,18.98,36.727471,-4.418977
1795,1,2024-06-01T15:07:00Z,27.47,40.422522,-3.700712
1796,3,2024-06-02T11:06:00Z,18.57,39.463704,-0.372002
1797,2,2024-06-01T19:16:00Z,29.6,36.718267,-4.411531
1798,5,2024-06-01T19:09:00Z,21.05,37.768952,-122.428085
1799,1,2024-06-02T11:33:00Z,18.85,40.410582,-3.70958
